,FullDesign,NFE,TargetRatioObjective,StiffnessObjective,FeasibilityScore,StabilityScore
17630,101100001001000001000100011001000101,9730,0.1749021147437574,-0.6704960829587239,1.0,1.0
17632,100000001000000100000001001010101101,4218,0.28699937715578844,-0.5282184862329146,0.8,0.9
17646,100000001000000100000101001001011101,2836,0.2882045267616478,-0.5824906868011545,0.8,1.0
17648,101100001001000011000101011001001101,1938,0.1742007779211788,-0.4618598882807158,0.8,1.0
17652,101110001000000001000101001011001111,664,0.49600685020433394,-0.25833140211953914,0.4000000000000001,1.0
17655,100000001100000100000001001010001101,4772,0.15859400102131987,-0.5473044452043243,1.0,0.8
17656,100000001000000100000101000001001101,5200,0.18763932022500213,-0.5869595999885949,1.0,0.7000000000000001
17661,100100001000000010000101000011001111,764,0.551227505748777,-0.24870371890135504,0.4000000000000001,0.8
17663,100000011001000000000101011001001101,1952,0.5584033289164579,-0.2128927448816122,0.4000000000000001,1.0
17672,101000001010001001000101001010011101,7524,0.26231656328092345,-0.25525733166385906,0.6000000000000001,0.9
17676,101000101010000001000001001010001101,5286,0.1607694337995921,-0.3631444513350306,1.0,0.7000000000000001
17679,101110001000000001000101010011001101,776,0.16328044672040604,-0.42940038497161176,0.8,1.0
17687,101010001010100001000100001010000101,5930,0.506853936325222,-0.2035571363609468,0.4000000000000001,0.8
17688,101000001011000001000101000010001101,8850,0.09387018592331577,-0.4038259052159233,1.0,0.8
17706,111100000000000011000001000000001100,734,0.2969100130080564,-0.12038296494378435,0.8,0.30000000000000016
17711,100000101011000000000101001001001101,9500,0.1986134630643077,-0.4507916752837649,0.8,1.0
17717,100100001010000010000101001001001101,3772,0.16954572847715735,-0.6167962138472988,1.0,1.0
17721,101000001000100001000100001001000101,3924,0.251891608494234,-0.5176284250107583,0.8,0.9
17724,101100001100000001000101001111001101,5792,0.14925911634831654,-0.4119081099482387,0.8,1.0
17726,101000001110000001000100101001000101,8218,0.14436836934493258,-0.6069444540386889,1.0,1.0
17732,100000001000000000000101011011001101,1328,0.2969100130080564,-0.6047365936024962,0.8,0.8
17736,101000001001000001000100001101010101,6862,0.2673312583229786,-0.4717236001040673,0.8,1.0
17738,101000001010100011000101101000001101,3326,0.2506369341183194,-0.2598747899910936,0.6000000000000001,1.0
17740,101000000000000001010101101010001100,9992,0.3876835422187961,-0.1202204614315294,0.8,0.9
17746,100100001001000000000100001001100101,6294,0.2967100130080564,0.09689800913076094,0.8,1.0
17749,101010101010000001000101001011001101,704,0.2218487496163563,-0.2857115626151367,0.6000000000000001,1.0
17763,100100000001000000010101001011001100,2110,0.43270563459914185,0.060682009629581264,0.4000000000000001,1.0
17764,101000000000000001000101001010101100,3936,0.13939240824508492,-0.2559267474768329,0.8,0.7000000000000001
17770,101000001000000011000101000010011101,9152,0.0,-0.4667603532298039,1.0,1.0
17773,100100101000000010000101001011001101,766,0.2056217482283607,-0.4372904236625443,0.8,1.0
17780,101110001000001001000101001001001101,3776,0.2708530803588789,-0.33321947306718985,0.6000000000000001,1.0
17800,100000001000000010000101001111001101,940,0.16954572847715735,-0.6167962138472989,1.0,1.0
17804,101100000010000011000101001010011100,5806,0.1918977440571757,-0.2846903466400008,1.0,1.0
17805,101100001010000011000100001010000101,1552,0.12265409196609865,-0.598157576735616,1.0,0.8
17806,101000001000000001000000001001000101,6604,0.2,-0.5592777409388637,1.0,0.30000000000000016
17810,101100001010000011000101000010001101,6386,0.06424582066587133,-0.4199891807495602,1.0,0.8
17812,100110001001000000000101001010001101,6758,0.14651081338065505,-0.6399798166894128,1.0,0.8
17818,100100001000100000000101001001001101,3896,0.36069711343988897,-0.3898424093804252,0.6000000000000001,1.0
17822,100100001001000000000101010011001101,1816,0.23810988951289885,-0.4348747410908824,0.8,1.0
17839,101010101001000011000101001001001101,3354,0.4454931277401217,-0.11491455694147885,0.4000000000000001,1.0
17841,101000001001000011000101001001001101,5114,0.15587565286460026,-0.4634298659522499,0.8,1.0
17842,100100001001000000000101100010001101,1148,0.12144660940672633,-0.4287869242902406,1.0,1.0
17848,100100001010000010000101001010001101,788,0.12265409196609865,-0.598157576735616,1.0,0.8
17850,011100001000000111000101001001001001,4310,0.26302831655496195,-0.22344017944883865,0.6000000000000001,0.8
17856,101000001000100001000101001011001101,1248,0.1268886373148762,-0.4103394037357138,0.8,0.9
17872,111000001010000001000100001011000101,2202,0.5431972881391014,-0.32659470498216303,0.4000000000000001,0.8
17873,101000001000000011000100001000010101,5854,0.1703380308575441,-0.6769796195884004,1.0,1.0
17874,101100001000000001000101101001001101,9312,0.05740272208543928,-0.5755963881095092,1.0,1.0
17876,101000001011000001000101001001001111,5838,0.29972948918570164,-0.40934879451171297,0.6000000000000001,1.0
17879,101000001010100001000000001010000111,3140,0.4871928209189196,-0.14297182648652668,0.4000000000000001,0.5000000000000001
17880,100000001001000010000101011001001101,5170,0.2610472277180733,-0.5585783104200936,0.8,1.0
17881,101001001011000001000100001001000101,5730,0.3313475011194416,-0.3279191562567824,0.6000000000000001,1.0
17882,101100001010000001000100001010100101,2246,0.22853584437473584,-0.5559354846673866,0.8,1.0
17890,100110001001000010000101001110001101,3976,0.3510503002990233,-0.3605477728247613,0.6000000000000001,1.0
17891,101000001100000011000101011010001101,4122,0.16388002424839587,-0.4861208016769821,0.8,1.0
17894,000100001001000000000101001001001001,6074,0.08655535004351025,-0.3109385171817457,1.0,0.8
17906,101000000000000011000101001010011100,5614,0.126776695296637,-0.3138156805229829,1.0,1.0
17912,101001001000000011000101001011001101,2786,0.4106412557652662,-0.08684731869740059,0.4000000000000001,1.0
17919,100100001001000000000101001001011101,5844,0.2508416355368168,-0.5326373592765812,0.8,1.0
17922,101100101000000001000101101010001101,8768,0.09943982120250404,-0.3833094003902104,0.8,1.0
17924,101000001001000001000101001010011101,2790,0.06059794030495465,-0.5615784286658018,1.0,1.0
17925,100100001001000000000101011001011101,1982,0.3827993917616371,-0.416362348446154,0.6000000000000001,1.0
17954,111100100001000001000101001010001100,2456,0.4489022975993949,0.02040638277604589,0.4000000000000001,0.8
17971,101000001000000011000101000000001101,1402,8.881784197001253e-17,-0.4518711206330246,1.0,0.5000000000000001
17972,100000001010000010000101001110011101,6082,0.12196445377941377,-0.5731040321645606,1.0,1.0
17975,100100001100001000000100001001000101,6452,0.4216487496163563,0.22183674573906084,0.6000000000000001,1.0
17981,101000001000001101000101001011001101,6080,0.2798996211583941,-0.3136668398381702,0.6000000000000001,1.0
17982,101100001000000101000101101010001101,7088,0.16388002424839593,-0.4861208016769822,0.8,1.0
17984,101000100000000101000101001010001100,8730,0.3422932327336454,-0.07242513828170792,0.6000000000000001,0.9
17988,101000001000000111000101001011001101,672,0.07272964205521919,-0.5779812855909758,1.0,1.0
17990,111010001000000001000101001011011101,600,0.5101741915620124,-0.25079314313245643,0.4000000000000001,1.0
17992,100000001000000000000101000011001101,772,0.20000000000000004,-0.6033963922812774,1.0,0.6000000000000001
17999,101000001010000001000101011101101101,3124,0.4706039509066661,-0.1905253218459983,0.4000000000000001,0.9
18005,100100001000000010000001001010001101,1004,0.13137084989847606,-0.5245916543797717,1.0,0.6000000000000001
18016,101100001000000011001101001011001101,802,0.4237344816288904,-0.07576995173194467,0.4000000000000001,1.0
18025,101000001100000001000101011001001101,1910,0.08690372635905252,-0.60369064206943,1.0,1.0
18026,100100001010000000000101001011001101,1308,0.11927646690283834,-0.6150959726776001,1.0,1.0
18034,101010001010000011000101001010111101,910,0.4551076994986575,-0.17427163211692304,0.4000000000000001,1.0
18036,101000001000000011000100001011000101,2122,0.1712798908559192,-0.6487270709234112,1.0,1.0
18039,100010001011000000000101001000001101,8556,0.2666649415675991,-0.5931293369946324,0.8,0.8
18041,100000001010000010000001001010001101,5810,0.08844845978481568,-0.4518711206330244,1.0,0.6000000000000001
18043,101000001010000101010101001010001101,3986,0.2218487496163563,-0.31063243517068256,0.6000000000000001,0.9
18045,101010001000000011000001001010001101,5218,0.11388569608998138,-0.3658964854356704,0.8,0.8
18049,101100001000000001000101000110001101,9092,0.04142135623730945,-0.3668323721357448,1.0,1.0
18051,101000001000000011000100001100110101,5888,0.15498489750714928,-0.6603546354445653,1.0,1.0
18052,101000001010000001000100001100100101,5600,0.1667969818993564,-0.7016466066105524,1.0,0.9
18053,101000001000000001000100001110110101,8412,0.2675782451374395,-0.5430698036813565,0.8,0.9
18055,101000001010000011000100001100110101,9568,0.14654022844514,-0.6176925084058937,1.0,1.0
18059,101010001000000001000100000010000101,5254,0.2,-0.6107115550766997,1.0,0.7000000000000001
18061,101100001010000001000101101000011101,4116,0.06531201665381166,-0.5273067499823855,1.0,1.0
18062,111100001000000011000100001100110101,4316,0.3831720061613593,-0.4545349402844687,0.6000000000000001,1.0
18063,001110001000000001000100001100110001,3986,0.14118461817806874,-0.4305056060781679,1.0,0.8
18065,101000001000000011000100001100010101,9530,0.15297787112747116,-0.6667282831429521,1.0,1.0
18066,101000001000000011000100001100100101,5604,0.17417918715363218,-0.7222718081210645,1.0,0.8
18068,101110001000000001000101101010101101,9218,0.3071602274023701,-0.3795086190841269,0.6000000000000001,1.0
18070,101110001000000001000100001000110101,5212,0.17476233727789792,-0.6998274766542788,1.0,1.0
18072,101100001000000001000101001000111101,4554,0.0854002669536662,-0.5896406711026457,1.0,1.0
18076,101000001000000011001100001000000101,6720,0.3551820829496897,-0.3965752434900232,0.6000000000000001,0.6000000000000001
18077,101000001010000011000100001100010101,8038,0.14308629010073445,-0.6163812036672205,1.0,1.0
18080,101100001010000011000001001010001101,5194,0.06424582066587123,-0.4199891807495604,1.0,0.8
18083,101000001010000001000100001100110101,7494,0.14651081338065505,-0.6399798166894128,1.0,0.9
18084,101000001000000011000101001100011101,9288,0.05740272208543928,-0.5755963881095091,1.0,1.0
18085,101110001000000001000100001100110101,4738,0.1652759274112931,-0.6773857675018667,1.0,1.0
18086,101100001010000001000101001000101101,5100,0.09249592294409506,-0.6103760600512953,1.0,1.0
18087,101000001010000001000100001000110101,5432,0.1697549285595427,-0.6900393500026888,1.0,0.9
18088,100110001000001000000101001100101101,5538,0.5509956960779242,-0.2373814760403481,0.4000000000000001,1.0
18089,101110001000000001000101101010001101,7586,0.06591446788207296,-0.575771584634776,1.0,1.0
18090,101110001000000001000100001100000101,8032,0.18666646885241348,-0.7056394793359682,1.0,0.8
18092,101000001010000001000100001100110111,6560,0.5555356942886626,-0.30883191920808123,0.4000000000000001,0.9
18093,101000001010000001000101001100101101,5856,0.06817962315622612,-0.6103760600512953,1.0,0.9
18094,101101001000000001000100001100100101,4030,0.3490869881771493,-0.3901082697969072,0.6000000000000001,0.8
18095,001110001000000001010101001011001001,7258,0.5143280176927301,0.103693231237921,0.4000000000000001,1.0
18096,101000001000000011000101001100111101,6976,0.07808713279204745,-0.5895200607300198,1.0,1.0
18101,101000001000000001000100001100010101,9292,0.1703380308575441,-0.6769796195884005,1.0,0.8
18103,101010001000000001000101001100011101,7336,0.08690372635905255,-0.60369064206943,1.0,1.0
18104,101000001001000011000100001100100101,5818,0.2722106035902541,-0.5885807471631281,0.8,1.0
18106,111100001010000001000100001100110101,3784,0.5565270241530551,-0.2712587751104408,0.4000000000000001,1.0
18108,101000001010000001000100001000100101,6120,0.1910195140786865,-0.7657684330595228,1.0,0.9
18109,101100001000000011000100001100110101,4740,0.1519890616861901,-0.6134516637835469,1.0,1.0
18111,101100001000000001000100001100110101,4136,0.15858912363649053,-0.6453468759139915,1.0,1.0
18114,101000001000000001000100001100100101,4710,0.19101951407868653,-0.7385423381771918,1.0,0.7000000000000001
18118,101001001000000011000100001100110101,7536,0.32761450890298577,-0.35835948007708457,0.6000000000000001,1.0
18125,101110001000000001000101001000101101,8948,0.10569156656788713,-0.6562916688509228,1.0,0.8
18128,100100001010100000000101001001101101,4118,0.5382315890233516,-0.18712191487090615,0.4000000000000001,1.0
18130,101000001000000011010101001000101101,6756,0.2755008688273337,-0.3302669179698083,0.6000000000000001,1.0
18132,100110001000000000000101001000111101,4930,0.1926136118991862,-0.6998274766542788,1.0,1.0
18136,101100001000000101000101101000111101,4230,0.3197578167215697,-0.36642714824012496,0.6000000000000001,1.0
18137,100000001010000010000100001100010101,9324,0.1998,-1.3323639150677431e-05,1.0,1.0
18141,101000001000000101000101001000111101,4564,0.1998,-9.429031348711928e-06,1.0,0.9
18142,101110001000000001000100001110110101,6428,0.2535780101624368,-0.5422372950886093,0.8,1.0
18143,101000001000000111000100001000100101,5656,0.19238690070026346,-0.7309069093825574,1.0,0.8
18145,111000001010000001000100001010000101,5312,0.5479400086720374,-0.3863737168181585,0.4000000000000001,0.6000000000000001
18146,101000001010000001000101001001111101,4686,0.2868990615573689,-0.3480066918329417,0.6000000000000001,0.9
18147,100110001000000000000101001100101111,5124,0.4068629576796133,-0.552323588260454,0.6000000000000001,0.8
18154,101110001000000011000001001100111101,4122,0.1787871174689461,-0.4520068705934793,0.8,1.0
18155,010000000100000010000001001010101010,3438,0.5977400086720375,0.3979285430251492,0.4000000000000001,0.8
18156,101000001010000011000001001100001101,4746,4.440892098500625e-17,-0.4585404651696808,1.0,1.0
18160,101110001000000001000000001100110101,4632,0.1643149458038057,-0.6556920154322113,1.0,1.0
18161,101000001010000001000100101000110101,4714,0.23782963149445785,-0.5465574621526993,0.8,0.9
18162,101000001000000011010101001100001101,6726,0.11798524408949188,-0.43357149975164894,0.8,1.0
18163,101000001010000011000101001100111101,5648,0.06977585245877434,-0.5557921651490755,1.0,1.0
18166,101000001011000001000100001100100101,9250,0.16837084774433153,-0.6658562256346675,1.0,1.0
18167,101000001100000011000100001100110101,7554,0.1562292067340854,-0.6186957431574345,1.0,1.0
18168,101100001000000001000101101000011101,4650,0.06059794030495454,-0.5452462465515736,1.0,1.0
18169,111110001000000001000101001000101101,3884,0.3449048868697933,-0.4926078252573559,0.6000000000000001,0.8
18173,100000001000000010000001001000111101,5182,0.2,-0.5285136941592589,1.0,0.9
18177,101110001000000011000000001100010101,4290,0.24987542049019415,-0.4977783927271872,0.8,1.0
18179,111101001000000011000000001100110101,3814,0.5122349343177643,-0.17611892171461244,0.4000000000000001,1.0
18183,011110001000000001000101001000111001,3934,0.1683171573136078,-0.3697301548883525,0.8,0.8
18184,101110001000000001000100001000100101,5982,0.19253847071608066,-0.7508149513060941,1.0,0.8
18185,101000001010000011000100001100100101,5968,0.1656226823041321,-0.6709175431531226,1.0,1.0
18186,101000001000000001000100001100110101,9920,0.1697549285595427,-0.6681614545995138,1.0,0.9
18191,111100001000000001000001001000101101,4036,0.3109746115866361,-0.3699747013605068,0.6000000000000001,0.7000000000000001
